review/appearance,beer/style,review/palate,review/taste,beer/name,review/timeUnix,beer/ABV,beer/beerId,beer/brewerId,review/timeStruct,review/overall,review/text,user/profileName,review/aroma,user/gender,user/birthdayRaw,user/birthdayUnix,user/ageInSeconds
1.5,Low Alcohol Beer,1.0,1.0,Malta India,1073407440,0.5,5952,2349,"{'isdst': 0, 'mday': 6, 'hour': 16, 'min': 44, 'sec': 0, 'mon': 1, 'year': 2004, 'yday': 6, 'wday': 1}",1.0,"Tried this at lunch at a Cuban restaurant on a recent visit to South Florida. Had never heard of it, but saw it on the menu & decided to try it. Should have known better when the waitress brought out a glass of ice with it & poured it over the ice. Managed to drink about 3/4 of it (along with liberal sips of water). Strange slightly sweet taste that lasted the rest of the day. Absolutely horrid.",jreid53,1.0,,,,
4.0,Low Alcohol Beer,3.0,3.5,Malta Carib,1312051719,0.5,15372,272,"{'isdst': 0, 'mday': 30, 'hour': 18, 'min': 48, 'sec': 39, 'mon': 7, 'year': 2011, 'yday': 211, 'wday': 5}",3.0,"Poured from a 275ml. bottle, best before August 2010 (saw it after but it's good).		Appearance: Glass is nearly full of a cascading milk chocolate colored head. Body is densely brown and the head lasts quite a while.		Smell: Molasses cookies & caramel. Not overly sweet.		Taste: Sweet for sure but restrained. Not much molasses as it's more caramel geared. Some chocolate & coffee on the lips.		Mouthfeel: Low carbonation with a good enough body though a bit thin.		Overall: I'm a sucker for malt beverages so i enjoyed this one. Middle of the road and a worthy alternative.",papat444,3.5,Male,,,
2.0,Low Alcohol Beer,1.0,1.0,Malta Carib,1073954410,0.5,15372,272,"{'isdst': 0, 'mday': 13, 'hour': 0, 'min': 40, 'sec': 10, 'mon': 1, 'year': 2004, 'yday': 13, 'wday': 1}",1.0,"I must admit, I almost feel bad about adding this non-alcoholic malt beverage to such a remarkable website, but in the interest of completeness, I feel even poor drinks should be included. What can I say about Malta? Well, it is attractively bottled. Carib Brewery says of this beer, ""Malta Carib has a pleasant, sweet taste, enhanced by a hint of bitterness derived from hops and is a wholly natural drink made from malted barley containing energy boosting carbohydrates, minerals and proteins all needed for physical well being."" And if you believe all that, I have a great bridge to sell you...		To put it bluntly, Malta was the worst beer or beer-like product I have ever tried, and I once ran afoul of a Milwaukee's Best Light! But maybe my review will shed some light on this drink:		It pours a dark brown-black and becomes tar black wih a frothy tan-and-khaki head that fades quite fast. The best thing about Malta is its smell, which reminded me of a mocha cappuccino that you might get from Seattle's Best coffee or a second-rate Starbuck's. Malta starts exactly like heavily sweetened and lightly creamed coffee. It tastes (not surprisingly) like coffee and chocolate, thought neither is very pleasing. I thought it had no beer-like flavor or texture at all. Malta is nonetheless full-bodied, and its finish is creamy and a litle like a soft drink. This concoction's aftertaste is heavy and milky in flavor.		Perhaps Carib Brewery is right and I've been too harsh on Malta Carib, but if you are ever brave enough to try this drink, don't expect to be reminded of anything but a half-baked stout.",theozag,1.5,Male,"Feb 27, 1982",383644800.0,1034690647.0
2.5,Low Alcohol Beer,2.0,2.0,Honey Amber,1223750198,,8760,892,"{'isdst': 0, 'mday': 11, 'hour': 18, 'min': 36, 'sec': 38, 'mon': 10, 'year': 2008, 'yday': 285, 'wday': 5}",1.5,"From a 12 oz can with no freshness date; no telling how old this one might have been. Pours into my Sam Adams glass (thanks, guys!) a brownish color very much like tea. Thick fluffy white head fades very quickly down to a thin layer of ""spit."" Little precipating carbonation. Nose of very sweet malt with hints of caramel and perfumy-sweet honey. Taste of honey malt with hints of ginger. Thin taste. Mouth is thin, flat, and wet. Drinkability is low: this is beer flavored water; or perhaps beer flavored tea.		Overall: It's a NA. It has a bit of a different, very sweet honey flavor, but overall still a typical rather tasteless NA.",jettjon,2.5,Male,,,
2.0,Low Alcohol Beer,1.5,1.5,Honey Amber,1109212138,,8760,892,"{'isdst': 0, 'mday': 24, 'hour': 2, 'min': 28, 'sec': 58, 'mon': 2, 'year': 2005, 'yday': 55, 'wday': 3}",1.5,"Pours a clear amber colored brew with a coke a cola type carbonation.		Smell is sweet unfermented malt and a bit of hay. This smells exactly like an unfermented beer wort.		Taste is sweet malt syrup and faint hop bitterness. This tastes EXACTLY like unfermented wort diluted then carbonated.		Mouthfeel is seltzer water.		Drinkability depends on if you want to drink a glass of unfermented beer wort watered down with seltzer water, I don't.		I almost feel sorry for this. I want put it in fermenter and add some yeast to see what it could be!		I HEAVILY think that this is in fact a brown ale wort watered down pasteurized and carbonated.",Zorro,1.5,,,,
2.0,Low Alcohol Beer,1.5,2.0,Honey Amber,1046553089,,8760,892,"{'isdst': 0, 'mday': 1, 'hour': 21, 'min': 11, 'sec': 29, 'mon': 3, 'year': 2003, 'yday': 60, 'wday': 5}",1.5,"Another 99Cent store score, again 2/99.		When held up to the light, this beer looks exactly like a tall glass of iced tea with a slight, slight head on it. The head quickly escapes.		The smell of this beer is a lot like the smell of other infamous Cold Spring MN offerings. Adjuncts with a wierd sweetness that is unpleasent.		The taste of this beer is crazy. It taste's like it looks, like Iced Tea. Very very strange.		THis would be a great Lawnmower beer if you like Iced tea, but why take in the calories? (60) I would take a tall glass or real iced tea before one of these anyday.		On a beer tour of the world i dont know if i would steer clear of Cold Springs, MN. or go and visit it like a side show of freakdom. Are there really any cold springs there or did they change the name of the town to sell more beers? Either way, i hope this beer is not this towns staple income because every beer i have tasted out of this humble little town has been down right nasty.",elmocoso,1.5,Male,,,
4.5,Low Alcohol Beer,4.0,4.5,Maltextrakt,1231966536,1.0,39120,10539,"{'isdst': 0, 'mday': 14, 'hour': 20, 'min': 55, 'sec': 36, 'mon': 1, 'year': 2009, 'yday': 14, 'wday': 2}",4.0,"This is not looked at as a beer in Iceland but more as a softdrink allthough it has some kvass characteristics. It's a very popular drink which often is mixed with Egils Apelsn (similar to Fanta Orange). Since all my relatives live in Iceland, me and my family are there a lot. During christmas malt/orange mixture is very popular and is even sold as a preblended drink called Jlabland (Christmasblend). Still i prefer Egils Maltextrakt just the way it is allthough i think it can be a little bit too sweet to drink in bigger ammounts. Maltextrakt is an excellent drink together with heavy meals like lambsteak or smoked meat and such.		A: Dark brown, close to black. quite foamy	S: Malty, Dried fruits and a hint of liqourice	T: Sweet, malty, some taste of liqourice and caramel can be distinguished	M: Quite low carbonation. Has a little bit of a ""thick"" feeling in the mouth.	D: An overall very nice and kind of heavy in taste, drink. Could have been less sweet but lets not forget that this is a softdrink. I probably appreciate Maltextrakt more than most foreigners (who are not used to this traditional Icelandic beverage) since I have been drinking it for many many years.		however, if you want to try something similar to Maltextrakt that tastes more as a beer and less as a sweet softdrink i can highly recommend the Egils Maltbjr which I also really like.",zap514,3.5,,,,
3.5,Low Alcohol Beer,3.0,2.0,Maltextrakt,1192657590,1.0,39120,10539,"{'isdst': 0, 'mday': 17, 'hour': 21, 'min': 46, 'sec': 30, 'mon': 10, 'year': 2007, 'yday': 290, 'wday': 2}",2.5,"A: Dark brown, good tan head that dissapates quite fast.	S: Malt, strong aroma of worth, faint tones of dark berries and dried fruits.	T: Sweet, buttery, rye, raisins, sugary taste.	M: Low carboration, almost full body.	D: Much too sweet. The buttery quality does not go well with the sugary taste. Almost nauseating.		Maltl or maltextrakt is an icelandic nonalcoholic national beverage. In style not very far from the swedish svagdricka. Supposed to accompany a heavy meal. Not to be drunken solely as a social drink or thirstquencher.		Not really a kvass, but that was the closest description of style I could find.",Hammarby,3.0,,,,
2.5,Low Alcohol Beer,3.0,3.5,Sharp's,1318984917,0.4,5747,105,"{'isdst': 0, 'mday': 19, 'hour': 0, 'min': 41, 'sec': 57, 'mon': 10, 'year': 2011, 'yday': 292, 'wday': 2}",3.0,"It pours out a pale uric-yellow with a filmy head that's gone in an instant. Scent of field/rice paddy.Muted malt taste, like if you were to add MORE water to a stadium beer!It's nearly tasteless,but fizzy carbonation; leaves no aftertaste whatsoever! There are many better Non Alchoholic choices!",CaptJackHarkness,3.0,,,,
3.0,Low Alcohol Beer,3.0,4.0,Sharp's,1313625847,0.4,5747,105,"{'isdst': 0, 'mday': 18, 'hour': 0, 'min': 4, 'sec': 7, 'mon': 8, 'year': 2011, 'yday': 230, 'wday': 3}",4.0,"Pale straw color with no head or lacing. 		It smells grainy, bready, malty. 		It's very carbonated, very crisp and refreshing. It tastes like grains and white bread. 		It's not an actual beer, so to speak. But it's a nice beverage if you ask me. 		This is a good place to go if you ever need a low-alcohol beer.",JoLight,4.0,,,,
2.0,Low Alcohol Beer,1.5,1.5,Sharp's,1298956160,0.4,5747,105,"{'isdst': 0, 'mday': 1, 'hour': 5, 'min': 9, 'sec': 20, 'mon': 3, 'year': 2011, 'yday': 60, 'wday': 1}",1.5,"Pours a pale yellow color, some carbonation, little fizzy white head, with some sticky lacing left behind. The nose is grainy/ricy. The taste is slightly sweet, and mostly watery, not much going on here. Light Body. Not Drinkable, just had to try this one.",Wasatch,1.5,,,,
2.0,Low Alcohol Beer,1.5,2.0,Sharp's,1298860702,0.4,5747,105,"{'isdst': 0, 'mday': 28, 'hour': 2, 'min': 38, 'sec': 22, 'mon': 2, 'year': 2011, 'yday': 59, 'wday': 0}",2.0,at my father in laws you will frequently find these N/a beers and in fact i have traded for a few to give him new choices. this one was just soo off though it was not even funny. pale golden and fizzy light yellow with a relatively absent aroma that only slightly gave a light corn and grain mix. flavor again was like carbonated water with a oxidized after taste. overall one of the lightest tasting and pracically non existent beers i have ever had.,mikesgroove,1.5,,,,
1.0,Low Alcohol Beer,1.0,1.0,Sharp's,1292450762,0.4,5747,105,"{'isdst': 0, 'mday': 15, 'hour': 22, 'min': 6, 'sec': 2, 'mon': 12, 'year': 2010, 'yday': 349, 'wday': 2}",1.0,"Very light straw yellow appearance, lacking head etc. . . aroma was cooked vegetables, corn. 		Taste, water was the most prominent of the alleged 4 staple ingredients here. No hops, malt nope. Strangely, had some kind of burn/heat to it I would normally associate with alcohol, but here? I dunno, defies logic, unless you just say it sucks, that's why. 		I don't know that I would let a stray dog drink this.",Beerandraiderfan,1.5,,,,
2.0,Low Alcohol Beer,2.0,2.0,Sharp's,1292116814,0.4,5747,105,"{'isdst': 0, 'mday': 12, 'hour': 1, 'min': 20, 'sec': 14, 'mon': 12, 'year': 2010, 'yday': 346, 'wday': 6}",2.0,"a: pours a pale golden yellow color with about an inch of head that disappears very quickly leaving not even a trace of lace around in the edge of the glass. There is a lot of carbonation that continues to rise to the top of the beer		s: sweet malt aroma, no balance		t: sweet malt flavor, not balance		m: light bodied beer with a lot of carbonation		overall, this is not a beer that I will sample again",happygnome,2.0,Male,"Mar 3, 1987",541756800.0,876578647.0
2.0,Low Alcohol Beer,1.0,1.5,Sharp's,1286822107,0.4,5747,105,"{'isdst': 0, 'mday': 11, 'hour': 18, 'min': 35, 'sec': 7, 'mon': 10, 'year': 2010, 'yday': 284, 'wday': 0}",4.0,"Barley soda! Yay!	Pours a sickly straw yellow with a thin white head and a complete lack of lacing. Smells of corn and grain and general dead things. Tastes like sweet corn with okra and some bitterness. Mouthfeel was very thin with too much carbonation. Drinkability was high because it has no alcohol, so go for it!",TheKingofWichita,2.0,,,,
3.0,Low Alcohol Beer,3.0,2.5,Sharp's,1275154136,0.4,5747,105,"{'isdst': 0, 'mday': 29, 'hour': 17, 'min': 28, 'sec': 56, 'mon': 5, 'year': 2010, 'yday': 149, 'wday': 5}",2.5,"CAN I get some love for the CANQuest and all of its crazy nuances? Well, CAN I?		This began much better than Pabst NA, with nothing going crazy when I cracked open the CAN. It poured with a finger of bone white head that made like Houdini and disappeared before my very eyes! Magic. Color was a pale lemon-yellow with NE-quality clarity. Nose was strangely vegetable-like, reminiscent of farmer's market while in season. I do not think that I have ever encountered anything like this in a beer. Mouthfeel was thin, approaching medium, with a slight bitter bite and lots of carbonation on the tongue. Man, I CANnot get past the smell every time I lift the glass near my nose. The worst part is that the beer does not taste like it smells! How did they achieve this? Finish was slightly bitter, kind of tasty, not bad, actually. Still, it is not going into my cooler any time soon.",woodychandler,1.0,Male,"Feb 25, 1965",-152985600.0,1571321047.0
1.5,Low Alcohol Beer,1.0,1.0,Sharp's,1274044877,0.4,5747,105,"{'isdst': 0, 'mday': 16, 'hour': 21, 'min': 21, 'sec': 17, 'mon': 5, 'year': 2010, 'yday': 136, 'wday': 6}",1.0,"Reviewed from notes. Had this while visiting a friend of mine adecided to give it a try. Extremely pale color with a small white head which fades quickly. I detect some corn in the aroma, not much else. Has a corn / cereal taste which is unpleasant. The mouthfeel is light as expected, and there is not much of a reason to try this again. I had it this time out of curiosity.",hardy008,1.0,Male,,,
