review/overall,user/gender,beer/style,user/ageInSeconds,beer/beerId,beer/ABV,beer/name
4.5,Male,Old Ale,3581417047.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,1270825447.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,1700748247.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1263823447.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,1105193047.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1314453848.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,872089447.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,956329447.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1133877848.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,1294841047.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,820332247.0,54827,10.5,Founders Black Biscuit
5.0,Male,Old Ale,928595047.0,54827,10.5,Founders Black Biscuit
5.0,Male,Old Ale,1101823448.0,54827,10.5,Founders Black Biscuit
3.5,Male,Old Ale,1235833447.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1125669847.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1019228647.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,948636247.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1125669847.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,815234647.0,54827,10.5,Founders Black Biscuit
5.0,Male,Old Ale,1121699047.0,54827,10.5,Founders Black Biscuit
3.5,Male,Old Ale,896886247.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,998834647.0,54827,10.5,Founders Black Biscuit
4.0,Male,Old Ale,1261577047.0,54827,10.5,Founders Black Biscuit
4.5,Male,Old Ale,1080572647.0,54827,10.5,Founders Black Biscuit
5.0,Male,Old Ale,1094306647.0,54827,10.5,Founders Black Biscuit
4.5,Male,American Double / Imperial IPA,960908647.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,1368630247.0,47659,10.4,Founders Hand Of Doom
5.0,Male,American Double / Imperial IPA,896886247.0,47659,10.4,Founders Hand Of Doom
2.5,Male,American Double / Imperial IPA,1080572647.0,47659,10.4,Founders Hand Of Doom
3.5,Male,American Double / Imperial IPA,820418648.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,1700748247.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,1284822247.0,47659,10.4,Founders Hand Of Doom
4.5,Male,American Double / Imperial IPA,1312124647.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,1215788647.0,47659,10.4,Founders Hand Of Doom
3.5,Male,American Double / Imperial IPA,1189001047.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,1094306647.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,989075047.0,47659,10.4,Founders Hand Of Doom
4.5,Male,American Double / Imperial IPA,991753447.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,3581417047.0,47659,10.4,Founders Hand Of Doom
4.0,Male,American Double / Imperial IPA,960908647.0,58272,11.0,Founders SZRP Of Doom
4.5,Male,American Double / Imperial IPA,896886247.0,58272,11.0,Founders SZRP Of Doom
3.5,Male,Old Ale,936799447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,956675047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,949413847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1412777047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Female,Old Ale,1206975847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,987519848.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,896108647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,898527847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1063289047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,974642647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1160748247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,848585047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1120143847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,851263447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,904485848.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,865523048.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,917186647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1834581847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1054393447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1416924247.0,24905,9.8,Founders Curmudgeon (Old Ale)
2.5,Male,Old Ale,1080572647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1146668648.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,842450647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,924534248.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1135173847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,898787047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1018364647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1080572647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1704290647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,874591447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Female,Old Ale,994691047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,931273447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1591542247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,991753447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,874850647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,856278247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1140793447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,863535847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,906905047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,858351847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1306249447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,956329447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1066917848.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,822578647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1234274647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,890751847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1195653847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1186239847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,994604647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,920473447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,918137048.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Female,Old Ale,1083164647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1218899047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,989852648.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1037282647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1512050647.0,24905,9.8,Founders Curmudgeon (Old Ale)
2.5,Male,Old Ale,1047740647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1051628647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1827065047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1204383847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,936799447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,848066648.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1290438247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1121699047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1606399447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,989075047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1081091048.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1018883047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1878303847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Female,Old Ale,1141657447.0,24905,9.8,Founders Curmudgeon (Old Ale)
2.0,Male,Old Ale,881935447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1169474647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1120230248.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,860425447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1441029847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1191765847.0,24905,9.8,Founders Curmudgeon (Old Ale)
1.5,Male,Old Ale,1190297047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1205939047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1168610647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1902841447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1238511847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1021215847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1053356647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1234447447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1278947047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1002549848.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1042207447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1019660647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1354802647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,998489047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,856623848.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,992876647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1284822247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,972828247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1042553047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,956415847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1137506648.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1013958247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,3581417047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,920819047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,969890647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,958748647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,936367447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1221487447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,936885847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1228831447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1263823447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1351346647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,929372647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1445954648.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Female,Old Ale,1013090647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1010239447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1159797847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,981990247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1244300647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,925743847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1349186647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1016291047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1119193447.0,24905,9.8,Founders Curmudgeon (Old Ale)
2.5,Male,Old Ale,1164377047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1713884647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,993135847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1050246247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,988470247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1094306647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1085065447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1011362647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1170165847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1256738647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1007733847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1218121447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1700748247.0,24905,9.8,Founders Curmudgeon (Old Ale)
1.5,Male,Old Ale,894121447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1446818648.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,981813847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1140534248.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1000476247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1274972647.0,24905,9.8,Founders Curmudgeon (Old Ale)
1.0,Male,Old Ale,1238771047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,958489447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1189001047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1077375847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,929718247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1054393447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1215529447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1424271847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1270825447.0,24905,9.8,Founders Curmudgeon (Old Ale)
5.0,Male,Old Ale,1813935847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1129471447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1399388647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1093701848.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1301756647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,905004248.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1442585047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1049382247.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1132495447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1378562647.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,942415447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1034949848.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1146668648.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1076681047.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,1203606247.0,24905,9.8,Founders Curmudgeon (Old Ale)
2.5,Male,Old Ale,1023462247.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1204729447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1203865447.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1221314647.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1565449447.0,24905,9.8,Founders Curmudgeon (Old Ale)
1.0,Male,Old Ale,1300201447.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.0,Male,Old Ale,1500995047.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.5,Male,Old Ale,1285340647.0,24905,9.8,Founders Curmudgeon (Old Ale)
5.0,Male,Old Ale,1217343847.0,24905,9.8,Founders Curmudgeon (Old Ale)
4.0,Male,Old Ale,1087830248.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,Old Ale,955983847.0,24905,9.8,Founders Curmudgeon (Old Ale)
3.5,Male,American Double / Imperial Stout,834246247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1026572648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.0,Male,American Double / Imperial Stout,864659047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1168610647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,820418648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Female,American Double / Imperial Stout,1043849047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1002549847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,858351847.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1306249447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1036073047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1080572647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,918137048.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,922979047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,957366247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,920300647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.0,Male,American Double / Imperial Stout,1080572647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1261577047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1446818648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,999439447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1081091048.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1250694247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1056553447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1037282647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,896886247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,935676248.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,973173848.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,953996647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,1293545048.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,985619047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,860252647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.0,Male,American Double / Imperial Stout,1126274648.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1278947047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1187363047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,968335448.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
3.5,Male,American Double / Imperial Stout,989075047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.0,Male,American Double / Imperial Stout,1045667047.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1284822247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
4.5,Male,American Double / Imperial Stout,887378647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,969631447.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1209654247.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
5.0,Male,American Double / Imperial Stout,1244300647.0,19960,11.2,Founders KBS (Kentucky Breakfast Stout)
